time,running_machine,laptop2,washing_machine,dish_washer,fridge,microwave,toaster,playstation,modem,cooker,laptop,monitor,speakers,server,router,server_hdd,kettle,rice_cooker,gross,app_sum,running_machine_on,washing_machine_on,dish_washer_on,microwave_on,toaster_on,kettle_on,rice_cooker_on,cooker_on
2013-09-01 12:27:55,1,0,3,1,90,0,1,1,9,0,0,0,3,14,6,0,1,1,131,8,0,0,0,0,0,0,0,0
2013-09-01 12:28:01,1,0,3,1,89,0,0,1,9,0,0,0,3,14,7,0,1,1,130,7,0,0,0,0,0,0,0,0
2013-09-01 12:28:07,1,0,4,1,89,0,0,1,9,0,0,0,3,14,7,0,1,1,131,8,0,0,0,0,0,0,0,0
2013-09-01 12:28:13,1,0,4,1,89,0,0,1,9,0,0,0,3,14,6,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:28:19,1,0,3,1,89,0,0,1,9,0,0,0,3,14,6,0,1,1,129,7,0,0,0,0,0,0,0,0
2013-09-01 12:28:25,1,0,3,1,88,0,0,1,9,0,0,0,3,14,6,0,1,1,128,7,0,0,0,0,0,0,0,0
2013-09-01 12:28:31,1,0,4,1,89,0,0,1,9,0,0,0,3,14,6,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:28:37,1,0,4,1,89,0,1,1,9,0,0,0,3,14,7,0,1,1,132,9,0,0,0,0,0,0,0,0
2013-09-01 12:28:43,1,0,3,1,88,0,0,1,9,0,0,0,3,14,7,0,1,1,129,7,0,0,0,0,0,0,0,0
2013-09-01 12:28:49,1,0,4,1,88,0,0,1,9,0,0,0,3,14,6,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:28:55,1,0,3,0,89,0,1,1,9,0,0,0,3,14,6,0,1,1,129,7,0,0,0,0,0,0,0,0
2013-09-01 12:29:01,1,0,3,0,89,0,0,1,9,0,0,0,3,14,7,0,1,1,129,6,0,0,0,0,0,0,0,0
2013-09-01 12:29:07,1,0,4,1,89,0,1,1,9,0,0,0,3,14,7,0,1,1,132,9,0,0,0,0,0,0,0,0
2013-09-01 12:29:13,1,0,4,1,88,0,1,1,9,0,0,0,3,14,7,0,1,1,131,9,0,0,0,0,0,0,0,0
2013-09-01 12:29:19,1,0,3,1,88,0,0,1,9,0,0,0,3,14,6,0,1,1,128,7,0,0,0,0,0,0,0,0
2013-09-01 12:29:25,1,0,4,1,88,0,0,1,9,0,0,0,3,14,7,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:29:31,1,0,4,1,88,0,0,1,9,0,0,0,3,14,7,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:29:37,1,0,4,1,88,0,1,1,9,0,0,0,3,15,6,0,1,1,131,9,0,0,0,0,0,0,0,0
2013-09-01 12:29:43,1,0,4,1,88,0,0,1,9,0,0,0,3,15,6,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:29:49,1,0,3,1,88,0,0,1,9,0,0,0,3,14,7,0,1,1,129,7,0,0,0,0,0,0,0,0
2013-09-01 12:29:55,1,0,3,1,88,0,1,1,9,0,0,0,3,14,6,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:30:01,1,0,3,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:30:07,1,0,3,1,88,0,1,1,9,0,0,0,3,14,6,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:30:13,1,0,3,0,88,0,1,1,9,0,0,0,3,14,7,0,1,1,129,7,0,0,0,0,0,0,0,0
2013-09-01 12:30:19,1,0,4,0,87,0,1,1,9,0,0,0,3,14,6,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:30:25,1,0,3,1,87,0,1,1,9,0,0,0,3,14,6,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:30:31,1,0,3,1,87,0,1,1,9,0,0,0,3,15,6,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:30:37,1,0,4,1,87,0,1,1,9,0,0,0,3,14,6,0,1,1,129,9,0,0,0,0,0,0,0,0
2013-09-01 12:30:43,1,0,4,1,88,0,0,1,9,0,0,0,3,14,7,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:30:49,1,0,3,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:30:55,1,0,3,1,87,0,0,1,9,0,0,0,3,14,7,0,1,1,128,7,0,0,0,0,0,0,0,0
2013-09-01 12:31:01,1,0,4,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:31:07,1,0,3,1,87,0,1,1,9,0,0,0,3,15,7,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:31:13,1,0,3,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:31:19,1,0,3,1,88,0,1,1,9,0,0,0,3,15,6,0,1,1,130,8,0,0,0,0,0,0,0,0
2013-09-01 12:31:25,1,0,4,1,87,0,1,1,9,0,0,0,3,14,7,0,1,1,130,9,0,0,0,0,0,0,0,0
2013-09-01 12:31:31,1,0,3,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:31:37,1,0,3,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:31:43,1,0,4,1,87,0,0,1,9,0,0,0,3,14,7,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:31:49,1,0,3,1,86,0,1,1,9,0,0,0,3,14,7,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:31:55,1,0,3,1,86,0,1,1,9,0,0,0,3,15,7,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:32:01,1,0,4,1,87,0,1,1,9,0,0,0,3,14,7,0,1,1,130,9,0,0,0,0,0,0,0,0
2013-09-01 12:32:07,1,0,3,1,86,0,1,1,9,0,0,0,3,14,7,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:32:13,1,0,4,1,87,0,0,1,9,0,0,0,3,14,7,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:32:19,1,0,3,1,87,0,0,1,9,0,0,0,3,14,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:32:25,1,0,3,1,86,0,0,1,9,0,0,0,3,14,7,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:32:31,1,0,4,1,86,0,0,1,9,0,0,0,3,15,6,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:32:37,1,0,4,1,86,0,0,1,9,0,0,0,3,14,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:32:43,1,0,4,1,86,0,1,1,9,0,0,0,3,14,7,0,1,1,129,9,0,0,0,0,0,0,0,0
2013-09-01 12:32:49,1,0,4,1,86,0,0,1,9,0,0,0,3,15,6,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:32:55,1,0,4,1,86,0,1,1,9,0,0,0,3,15,7,0,1,1,130,9,0,0,0,0,0,0,0,0
2013-09-01 12:33:01,1,0,3,1,86,0,0,1,9,0,0,0,3,14,7,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:33:07,1,0,3,1,86,0,0,1,9,0,0,0,3,15,6,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:33:13,1,0,3,1,86,0,1,1,9,0,0,0,3,15,7,0,1,1,129,8,0,0,0,0,0,0,0,0
2013-09-01 12:33:19,1,0,4,1,86,0,0,1,9,0,0,0,3,14,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:33:25,1,0,3,1,86,0,1,1,9,0,0,0,3,14,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:33:31,1,0,4,1,86,0,1,1,9,0,0,0,3,14,7,0,1,1,129,9,0,0,0,0,0,0,0,0
2013-09-01 12:33:37,1,0,4,1,86,0,1,1,9,0,0,0,3,15,6,0,1,1,129,9,0,0,0,0,0,0,0,0
2013-09-01 12:33:43,1,0,4,1,86,0,1,1,9,0,0,0,3,14,7,0,1,1,129,9,0,0,0,0,0,0,0,0
2013-09-01 12:33:49,1,0,4,1,86,0,1,1,9,0,0,0,3,14,7,0,1,1,129,9,0,0,0,0,0,0,0,0
2013-09-01 12:33:55,1,0,4,1,86,0,0,1,9,0,0,0,3,14,7,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:01,1,0,3,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,126,7,0,0,0,0,0,0,0,0
2013-09-01 12:34:07,1,0,3,1,86,0,1,1,9,0,0,0,3,14,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:13,1,0,4,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:19,1,0,4,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:25,1,0,4,1,85,0,1,0,9,0,0,0,3,14,7,0,1,1,127,9,0,0,0,0,0,0,0,0
2013-09-01 12:34:31,1,0,4,0,85,0,1,1,9,0,0,0,3,15,7,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:37,1,0,4,0,85,0,1,1,9,0,0,0,3,14,6,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:43,1,0,3,1,86,0,1,1,9,0,0,0,3,14,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:34:49,1,0,3,1,85,0,0,1,9,0,0,0,3,15,7,0,1,1,127,7,0,0,0,0,0,0,0,0
2013-09-01 12:34:55,1,0,4,1,85,0,1,1,9,0,0,0,3,14,7,0,1,1,128,9,0,0,0,0,0,0,0,0
2013-09-01 12:35:01,1,0,4,1,85,0,1,1,9,0,0,0,3,14,7,0,1,1,128,9,0,0,0,0,0,0,0,0
2013-09-01 12:35:07,1,0,4,1,86,0,1,1,9,0,0,0,3,16,7,0,1,1,131,9,0,0,0,0,0,0,0,0
2013-09-01 12:35:13,1,0,4,1,85,0,1,1,9,0,0,0,3,15,6,0,1,1,128,9,0,0,0,0,0,0,0,0
2013-09-01 12:35:19,1,0,3,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,126,7,0,0,0,0,0,0,0,0
2013-09-01 12:35:25,1,0,4,0,85,0,0,1,9,0,0,0,3,14,6,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:35:31,1,0,3,0,85,0,0,1,9,0,0,0,3,14,6,0,1,1,124,6,0,0,0,0,0,0,0,0
2013-09-01 12:35:37,1,0,4,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:35:43,1,0,3,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:35:49,1,0,4,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:35:55,1,0,4,1,85,0,1,1,9,0,0,0,3,14,6,0,1,1,127,9,0,0,0,0,0,0,0,0
2013-09-01 12:36:01,1,0,4,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:36:07,1,0,4,1,85,0,0,1,9,0,0,0,3,15,7,0,1,1,128,8,0,0,0,0,0,0,0,0
2013-09-01 12:36:13,1,0,4,1,85,0,0,1,9,0,0,0,3,14,6,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:36:19,1,0,3,1,85,0,0,1,9,0,0,0,3,14,6,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:36:25,1,0,3,1,86,0,0,1,9,0,0,0,3,14,6,0,1,1,126,7,0,0,0,0,0,0,0,0
2013-09-01 12:36:31,1,0,3,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:36:37,1,0,4,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:36:43,1,0,4,1,85,0,0,1,9,0,0,0,3,14,6,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:36:49,1,0,4,1,85,0,1,1,9,0,0,0,3,14,7,0,1,1,128,9,0,0,0,0,0,0,0,0
2013-09-01 12:36:55,1,0,4,1,85,0,0,1,9,0,0,0,3,15,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:37:01,1,0,4,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:37:07,1,0,3,1,85,0,1,1,9,0,0,0,3,14,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:37:13,1,0,3,1,84,0,1,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:37:19,1,0,3,1,84,0,1,1,9,0,0,0,3,14,6,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:37:25,1,0,4,1,84,0,1,1,9,0,0,0,3,15,7,0,1,1,128,9,0,0,0,0,0,0,0,0
2013-09-01 12:37:31,1,0,3,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:37:37,1,0,4,0,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:37:43,1,0,4,0,84,0,1,1,9,0,0,0,3,14,6,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:37:49,1,0,3,1,85,0,0,1,9,0,0,0,3,14,7,0,1,1,126,7,0,0,0,0,0,0,0,0
2013-09-01 12:37:55,1,0,4,1,85,0,0,1,9,0,0,0,3,15,6,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:38:01,1,0,4,0,84,0,0,1,9,0,0,0,3,15,6,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:38:07,1,0,3,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:38:13,1,0,3,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:38:19,1,0,3,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:38:25,1,0,4,1,85,0,1,1,9,0,0,0,3,14,7,0,1,1,128,9,0,0,0,0,0,0,0,0
2013-09-01 12:38:31,1,0,4,1,84,0,1,1,9,0,0,0,3,14,7,0,1,1,127,9,0,0,0,0,0,0,0,0
2013-09-01 12:38:37,1,0,3,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:38:43,1,0,3,1,84,0,1,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:38:49,1,0,3,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:38:55,1,0,4,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:39:01,1,0,3,1,84,0,0,1,9,0,0,0,3,15,6,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:39:07,1,0,4,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:39:13,1,0,4,1,84,0,0,1,9,0,0,0,3,15,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:39:19,1,0,3,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:39:25,1,0,4,1,84,0,1,1,9,0,0,0,3,14,7,0,1,1,127,9,0,0,0,0,0,0,0,0
2013-09-01 12:39:31,1,0,4,1,84,0,1,1,9,1,0,0,3,14,6,0,1,1,127,10,0,0,0,0,0,0,0,0
2013-09-01 12:39:37,1,0,4,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:39:43,1,0,4,0,84,0,0,1,9,0,0,0,3,14,7,0,1,1,125,7,0,0,0,0,0,0,0,0
2013-09-01 12:39:49,1,0,3,1,83,0,0,1,9,0,0,0,3,14,7,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:39:55,1,0,4,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:01,1,0,3,1,84,0,0,1,9,0,0,0,3,14,6,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:40:07,1,0,4,0,84,0,1,1,9,0,0,0,3,14,6,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:13,1,0,4,0,84,0,0,1,9,0,0,0,3,14,6,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:40:19,1,0,4,1,83,0,0,1,9,0,0,0,3,14,6,0,1,1,124,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:25,1,0,4,1,83,0,0,1,9,0,0,0,3,14,7,0,1,1,125,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:31,1,0,3,1,83,0,0,1,9,0,0,0,3,14,6,0,1,1,123,7,0,0,0,0,0,0,0,0
2013-09-01 12:40:37,1,0,4,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:43,1,0,4,1,84,0,0,1,9,0,0,0,3,15,7,0,1,1,127,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:49,1,0,4,1,84,0,0,1,9,0,0,0,3,14,7,0,1,1,126,8,0,0,0,0,0,0,0,0
2013-09-01 12:40:55,1,0,4,1,83,0,1,1,9,0,0,0,3,14,6,0,1,1,125,9,0,0,0,0,0,0,0,0
2013-09-01 12:41:01,1,0,3,1,83,0,0,1,9,0,0,0,3,14,6,0,1,1,123,7,0,0,0,0,0,0,0,0
2013-09-01 12:41:07,1,0,3,1,83,0,0,1,9,0,0,0,6,14,6,0,1,1,126,7,0,0,0,0,0,0,0,0
2013-09-01 12:41:13,1,0,4,1,84,0,1,1,9,0,0,0,3,14,6,0,1,1,126,9,0,0,0,0,0,0,0,0
2013-09-01 12:41:19,1,0,3,1,83,0,0,1,9,0,0,0,3,14,7,0,1,1,124,7,0,0,0,0,0,0,0,0
2013-09-01 12:41:25,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:41:31,1,0,3,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:41:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 12:41:43,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:41:49,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:41:55,1,0,4,1,10,0,1,1,9,0,0,0,3,14,6,0,1,1,52,9,0,0,0,0,0,0,0,0
2013-09-01 12:42:01,1,0,4,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 12:42:07,1,0,4,1,10,0,0,1,9,0,0,0,3,14,6,0,1,1,51,8,0,0,0,0,0,0,0,0
2013-09-01 12:42:13,1,0,4,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,54,8,0,0,0,0,0,0,0,0
2013-09-01 12:42:19,1,0,4,1,10,0,1,1,9,0,0,0,3,14,6,0,1,1,52,9,0,0,0,0,0,0,0,0
2013-09-01 12:42:25,1,0,4,1,10,0,1,1,9,0,0,0,3,14,6,0,1,1,52,9,0,0,0,0,0,0,0,0
2013-09-01 12:42:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:42:37,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:42:43,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 12:42:49,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:42:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:43:01,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 12:43:07,1,0,3,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:43:13,1,0,4,0,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:43:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 12:43:25,1,0,3,0,11,0,0,1,9,0,0,0,3,14,7,0,1,1,51,6,0,0,0,0,0,0,0,0
2013-09-01 12:43:31,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 12:43:37,1,0,3,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:43:43,1,0,3,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:43:49,1,0,4,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 12:43:55,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 12:44:01,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 12:44:07,1,0,3,1,10,0,0,1,9,0,0,0,3,14,6,0,1,1,50,7,0,0,0,0,0,0,0,0
2013-09-01 12:44:13,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:44:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:44:25,1,0,4,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:44:31,1,0,3,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:44:37,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:44:43,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:44:49,1,0,3,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,52,7,0,0,0,0,0,0,0,0
2013-09-01 12:44:55,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:45:01,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:45:07,1,0,3,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:45:13,1,0,3,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:45:19,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 12:45:25,1,0,3,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,53,7,0,0,0,0,0,0,0,0
2013-09-01 12:45:31,1,0,3,1,11,0,0,1,9,0,0,0,3,15,7,0,1,1,53,7,0,0,0,0,0,0,0,0
2013-09-01 12:45:37,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 12:45:43,1,0,4,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,54,9,0,0,0,0,0,0,0,0
2013-09-01 12:45:49,1,0,4,1,11,0,1,1,9,0,0,0,3,14,6,0,1,1,53,9,0,0,0,0,0,0,0,0
2013-09-01 12:45:55,1,0,4,0,11,0,0,1,9,0,0,0,3,15,7,0,1,1,53,7,0,0,0,0,0,0,0,0
2013-09-01 12:46:01,1,0,4,0,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:46:07,1,0,3,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:46:13,1,0,3,1,11,0,1,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:46:19,1,0,3,1,11,0,1,1,9,0,0,0,3,15,6,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:46:25,1,0,3,1,10,0,0,1,9,0,0,0,3,14,6,0,1,1,50,7,0,0,0,0,0,0,0,0
2013-09-01 12:46:31,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:46:37,1,0,4,1,10,0,0,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:46:43,1,0,3,0,10,0,0,1,9,0,0,0,3,14,6,0,1,1,49,6,0,0,0,0,0,0,0,0
2013-09-01 12:46:49,1,0,3,0,11,0,0,1,9,0,0,0,3,15,6,0,1,1,51,6,0,0,0,0,0,0,0,0
2013-09-01 12:46:55,1,0,4,0,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:47:01,1,0,3,1,10,0,0,1,9,0,0,0,3,14,6,0,1,1,50,7,0,0,0,0,0,0,0,0
2013-09-01 12:47:07,1,0,3,1,10,0,1,1,9,0,0,0,3,14,6,0,1,1,51,8,0,0,0,0,0,0,0,0
2013-09-01 12:47:13,1,0,3,1,10,0,1,1,9,0,0,0,3,14,7,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:47:19,1,0,4,1,11,0,0,1,9,0,0,0,3,14,7,0,1,1,53,8,0,0,0,0,0,0,0,0
2013-09-01 12:47:25,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:47:31,1,0,4,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,52,8,0,0,0,0,0,0,0,0
2013-09-01 12:47:37,1,0,3,1,11,0,0,1,9,0,0,0,3,14,6,0,1,1,51,7,0,0,0,0,0,0,0,0
2013-09-01 12:47:43,1,0,4,1,10,0,0,1,9,0,0,0,3,14,6,0,1,1,51,8,0,0,0,0,0,0,0,0
2013-09-01 12:47:49,1,0,3,1,11,0,0,1,9,0,0,0,3,15,6,0,1,1,52,7,0,0,0,0,0,0,0,0
